TimeYears,TimeLabel,Metric,Policy,StateVariable,StateValue,StateValuePlot,DeltaValue
3.0,t=3y,dK_1y,MtM-band,r,0.05500000000000001,5.500000000000001,50.0332213077223
3.0,t=3y,dK_1y,MtM-band,r,0.05750000000000001,5.750000000000001,52.630440181943115
3.0,t=3y,dK_1y,MtM-band,r,0.06,6.0,60.39431834590374
3.0,t=3y,dK_1y,MtM-band,r,0.0625,6.25,61.45532748912808
3.0,t=3y,dK_1y,MtM-band,r,0.065,6.5,61.28510193970101
3.0,t=3y,dK_1y,MtM-band,r,0.0675,6.75,63.274181409162175
3.0,t=3y,dK_1y,MtM-band,r,0.07,7.000000000000001,64.87414253236378
3.0,t=3y,dK_1y,MtM-band,r,0.07250000000000001,7.250000000000001,64.54140962080464
3.0,t=3y,dK_1y,MtM-band,r,0.075,7.5,62.357218814042135
3.0,t=3y,dK_1y,MtM-band,r,0.0775,7.75,58.250447333525244
3.0,t=3y,dK_1y,MtM-band,r,0.08,8.0,53.396650161717
3.0,t=3y,dK_1y,MtM-band,K,-25.0,-25.0,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-22.5,-22.5,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-20.0,-20.0,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-17.5,-17.5,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-15.0,-15.0,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-12.5,-12.5,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-10.0,-10.0,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-7.5,-7.5,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-5.0,-5.0,-57.15766506573645
3.0,t=3y,dK_1y,MtM-band,K,-2.5,-2.5,-57.15766506573656
3.0,t=3y,dK_1y,MtM-band,K,0.0,0.0,-57.15766506573656
3.0,t=3y,dK_1y,MtM-band,K,2.5,2.5,-57.15766506573656
3.0,t=3y,dK_1y,MtM-band,K,5.0,5.0,-57.15766506573656
3.0,t=3y,dK_1y,MtM-band,K,7.5,7.5,-8.107682067135995
3.0,t=3y,dK_1y,MtM-band,K,10.0,10.0,-78.31674563261868
3.0,t=3y,dK_1y,MtM-band,K,12.5,12.5,-57.28814050568607
3.0,t=3y,dK_1y,MtM-band,K,15.0,15.0,-57.15809947648567
3.0,t=3y,dK_1y,MtM-band,K,17.5,17.5,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,20.0,20.0,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,22.5,22.5,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,25.0,25.0,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,27.5,27.5,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,30.0,30.0,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,32.5,32.5,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,K,35.0,35.0,-57.157665065736595
3.0,t=3y,dK_1y,MtM-band,q,0.0,0.0,0.0
3.0,t=3y,dK_1y,MtM-band,q,5.0,5.0,4.406002674563301
3.0,t=3y,dK_1y,MtM-band,q,10.0,10.0,8.8120053491266
3.0,t=3y,dK_1y,MtM-band,q,15.0,15.0,13.218008023689904
3.0,t=3y,dK_1y,MtM-band,q,20.0,20.0,17.6240072508235
3.0,t=3y,dK_1y,MtM-band,q,25.0,25.0,22.02753066115602
3.0,t=3y,dK_1y,MtM-band,q,30.0,30.0,26.358708273448343
3.0,t=3y,dK_1y,MtM-band,q,35.0,35.0,30.213812279504662
3.0,t=3y,dK_1y,MtM-band,q,40.0,40.0,32.90917090696633
3.0,t=3y,dK_1y,MtM-band,q,45.0,45.0,34.28849554324624
3.0,t=3y,dK_1y,MtM-band,q,50.0,50.0,32.05137643886504
3.0,t=3y,dK_1y,MtM-band,q,55.0,55.0,25.025933657909267
3.0,t=3y,dK_1y,MtM-band,q,60.0,60.0,20.715809955091174
3.0,t=3y,dK_1y,MtM-band,q,65.0,65.0,27.48222876370385
3.0,t=3y,dK_1y,MtM-band,q,70.0,70.0,11.571820003942305
3.0,t=3y,dK_1y,MtM-band,q,75.0,75.0,-37.67008705466478
3.0,t=3y,dK_1y,MtM-band,q,80.0,80.0,-33.5900394807331
3.0,t=3y,dK_1y,MtM-band,q,85.0,85.0,-42.56251847319182
3.0,t=3y,dK_1y,MtM-band,q,90.0,90.0,-56.86205248827158
3.0,t=3y,dK_1y,MtM-band,q,95.0,95.0,-53.00879743756018
3.0,t=3y,dK_1y,MtM-band,q,100.0,100.0,-57.158028219423585
3.0,t=3y,dK_1y,MtM-band,q,105.0,105.0,-72.4684842324815
3.0,t=3y,dK_1y,MtM-band,q,110.0,110.0,-55.930209175446116
3.0,t=3y,dK_1y,MtM-band,q,115.0,115.0,-5.7433197522308514
3.0,t=3y,dK_1y,MtM-band,q,120.0,120.0,7.284937814634162
3.0,t=3y,dK_1y,MtM-band,q,125.0,125.0,11.211640669484794
3.0,t=3y,dK_1y,MtM-band,q,130.0,130.0,29.59375423842328
3.0,t=3y,dK_1y,MtM-band,q,135.0,135.0,47.6360550625889
3.0,t=3y,dK_1y,MtM-band,q,140.0,140.0,60.58954423299883
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.03,-3.0,55.59029188203228
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.0275,-2.75,68.31495638672976
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.024999999999999998,-2.5,77.51546723813075
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.0225,-2.25,77.25235658901852
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.019999999999999997,-1.9999999999999998,75.49434286727579
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.017499999999999998,-1.7499999999999998,64.450503344943
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.015,-1.5,71.06861198726905
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.012499999999999997,-1.2499999999999998,88.53332326099459
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.009999999999999998,-0.9999999999999999,89.05473251562111
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.0075,-0.75,90.81006103894723
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.0049999999999999975,-0.4999999999999998,90.11696486026041
3.0,t=3y,dK_1y,0.5y-greedy,r,-0.0024999999999999988,-0.2499999999999999,89.59781170410534
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0,0.0,89.41025202059608
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0025000000000000022,0.2500000000000002,89.21537273410149
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0050000000000000044,0.5000000000000004,88.95750526222038
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0075,0.75,88.75640748265353
3.0,t=3y,dK_1y,0.5y-greedy,r,0.010000000000000002,1.0000000000000002,88.6006114154825
3.0,t=3y,dK_1y,0.5y-greedy,r,0.012500000000000004,1.2500000000000004,88.46444945500465
3.0,t=3y,dK_1y,0.5y-greedy,r,0.015,1.5,88.35062094881167
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0175,1.7500000000000002,88.26443725703116
3.0,t=3y,dK_1y,0.5y-greedy,r,0.020000000000000004,2.0000000000000004,88.20391209644909
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0225,2.25,88.16229847739312
3.0,t=3y,dK_1y,0.5y-greedy,r,0.025,2.5,88.1328130121328
3.0,t=3y,dK_1y,0.5y-greedy,r,0.027500000000000004,2.7500000000000004,88.11990680128612
3.0,t=3y,dK_1y,0.5y-greedy,r,0.03,3.0,88.11948429820336
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0325,3.25,88.11964363805986
3.0,t=3y,dK_1y,0.5y-greedy,r,0.035,3.5000000000000004,88.1185306975723
3.0,t=3y,dK_1y,0.5y-greedy,r,0.037500000000000006,3.7500000000000004,88.11317207522359
3.0,t=3y,dK_1y,0.5y-greedy,r,0.04000000000000001,4.000000000000001,88.10705063544903
3.0,t=3y,dK_1y,0.5y-greedy,r,0.042499999999999996,4.25,88.10998610375567
3.0,t=3y,dK_1y,0.5y-greedy,r,0.045,4.5,88.10560797243943
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0475,4.75,88.05404168721397
3.0,t=3y,dK_1y,0.5y-greedy,r,0.05,5.0,88.0580761294093
3.0,t=3y,dK_1y,0.5y-greedy,r,0.052500000000000005,5.250000000000001,88.15151042645033
3.0,t=3y,dK_1y,0.5y-greedy,r,0.05500000000000001,5.500000000000001,88.1411183373969
3.0,t=3y,dK_1y,0.5y-greedy,r,0.05750000000000001,5.750000000000001,87.76193741390456
3.0,t=3y,dK_1y,0.5y-greedy,r,0.06,6.0,89.3421583497053
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0625,6.25,90.23055612516146
3.0,t=3y,dK_1y,0.5y-greedy,r,0.065,6.5,105.93560144394905
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0675,6.75,109.32577255543288
3.0,t=3y,dK_1y,0.5y-greedy,r,0.07,7.000000000000001,96.41548805025595
3.0,t=3y,dK_1y,0.5y-greedy,r,0.07250000000000001,7.250000000000001,94.56581943648632
3.0,t=3y,dK_1y,0.5y-greedy,r,0.075,7.5,89.3503532738099
3.0,t=3y,dK_1y,0.5y-greedy,r,0.0775,7.75,83.37477912888664
3.0,t=3y,dK_1y,0.5y-greedy,r,0.08,8.0,77.31917144372663
3.0,t=3y,dK_1y,0.5y-greedy,K,-25.0,-25.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-22.5,-22.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-20.0,-20.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-17.5,-17.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-15.0,-15.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-12.5,-12.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-10.0,-10.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-7.5,-7.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-5.0,-5.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,-2.5,-2.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,0.0,0.0,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,2.5,2.5,88.11861843484756
3.0,t=3y,dK_1y,0.5y-greedy,K,5.0,5.0,88.11861977624261
3.0,t=3y,dK_1y,0.5y-greedy,K,7.5,7.5,88.11969523990031
3.0,t=3y,dK_1y,0.5y-greedy,K,10.0,10.0,90.44161019863358
3.0,t=3y,dK_1y,0.5y-greedy,K,12.5,12.5,88.15033923328568
3.0,t=3y,dK_1y,0.5y-greedy,K,15.0,15.0,88.11861837689523
3.0,t=3y,dK_1y,0.5y-greedy,K,17.5,17.5,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,20.0,20.0,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,22.5,22.5,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,25.0,25.0,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,27.5,27.5,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,30.0,30.0,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,32.5,32.5,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,K,35.0,35.0,88.1186184348474
3.0,t=3y,dK_1y,0.5y-greedy,q,0.0,0.0,-0.0014371437751520186
3.0,t=3y,dK_1y,0.5y-greedy,q,5.0,5.0,4.404567618144684
3.0,t=3y,dK_1y,0.5y-greedy,q,10.0,10.0,8.810570292707991
3.0,t=3y,dK_1y,0.5y-greedy,q,15.0,15.0,13.216572967271293
3.0,t=3y,dK_1y,0.5y-greedy,q,20.0,20.0,17.622575641834587
3.0,t=3y,dK_1y,0.5y-greedy,q,25.0,25.0,22.02857831639789
3.0,t=3y,dK_1y,0.5y-greedy,q,30.0,30.0,26.43458099096121
3.0,t=3y,dK_1y,0.5y-greedy,q,35.0,35.0,30.840583665524495
3.0,t=3y,dK_1y,0.5y-greedy,q,40.0,40.0,35.24658634008779
3.0,t=3y,dK_1y,0.5y-greedy,q,45.0,45.0,39.65258901465109
3.0,t=3y,dK_1y,0.5y-greedy,q,50.0,50.0,44.058591689214396
3.0,t=3y,dK_1y,0.5y-greedy,q,55.0,55.0,48.46459436377769
3.0,t=3y,dK_1y,0.5y-greedy,q,60.0,60.0,52.87059703834103
3.0,t=3y,dK_1y,0.5y-greedy,q,65.0,65.0,57.276599712904314
3.0,t=3y,dK_1y,0.5y-greedy,q,70.0,70.0,61.68260238746759
3.0,t=3y,dK_1y,0.5y-greedy,q,75.0,75.0,66.08860506203087
3.0,t=3y,dK_1y,0.5y-greedy,q,80.0,80.0,70.49460839402032
3.0,t=3y,dK_1y,0.5y-greedy,q,85.0,85.0,74.90070978172056
3.0,t=3y,dK_1y,0.5y-greedy,q,90.0,90.0,79.30716402947509
3.0,t=3y,dK_1y,0.5y-greedy,q,95.0,95.0,83.71261682033531
3.0,t=3y,dK_1y,0.5y-greedy,q,100.0,100.0,88.11861838640121
3.0,t=3y,dK_1y,0.5y-greedy,q,105.0,105.0,92.52719590471892
3.0,t=3y,dK_1y,0.5y-greedy,q,110.0,110.0,96.94601471131048
3.0,t=3y,dK_1y,0.5y-greedy,q,115.0,115.0,101.39327325676811
3.0,t=3y,dK_1y,0.5y-greedy,q,120.0,120.0,105.78045096798716
3.0,t=3y,dK_1y,0.5y-greedy,q,125.0,125.0,110.1894110392227
3.0,t=3y,dK_1y,0.5y-greedy,q,130.0,130.0,114.78509758648947
3.0,t=3y,dK_1y,0.5y-greedy,q,135.0,135.0,119.89830135540102
3.0,t=3y,dK_1y,0.5y-greedy,q,140.0,140.0,126.02867352393919
3.0,t=3y,dK_1y,Optimal V,r,-0.03,-3.0,56.699502238599834
3.0,t=3y,dK_1y,Optimal V,r,-0.0275,-2.75,62.7696506559232
3.0,t=3y,dK_1y,Optimal V,r,-0.024999999999999998,-2.5,68.81833487436829
3.0,t=3y,dK_1y,Optimal V,r,-0.0225,-2.25,74.0616554832533
3.0,t=3y,dK_1y,Optimal V,r,-0.019999999999999997,-1.9999999999999998,77.46528419543735
3.0,t=3y,dK_1y,Optimal V,r,-0.017499999999999998,-1.7499999999999998,79.47337156006628
3.0,t=3y,dK_1y,Optimal V,r,-0.015,-1.5,83.04444636104355
3.0,t=3y,dK_1y,Optimal V,r,-0.012499999999999997,-1.2499999999999998,89.38586364717392
3.0,t=3y,dK_1y,Optimal V,r,-0.009999999999999998,-0.9999999999999999,91.79600846855494
3.0,t=3y,dK_1y,Optimal V,r,-0.0075,-0.75,91.90681170253866
3.0,t=3y,dK_1y,Optimal V,r,-0.0049999999999999975,-0.4999999999999998,103.2651116554942
3.0,t=3y,dK_1y,Optimal V,r,-0.0024999999999999988,-0.2499999999999999,107.62437355992807
3.0,t=3y,dK_1y,Optimal V,r,0.0,0.0,128.41200266548168
3.0,t=3y,dK_1y,Optimal V,r,0.0025000000000000022,0.2500000000000002,128.67276690439905
3.0,t=3y,dK_1y,Optimal V,r,0.0050000000000000044,0.5000000000000004,103.25195293410049
3.0,t=3y,dK_1y,Optimal V,r,0.0075,0.75,102.0621218645011
3.0,t=3y,dK_1y,Optimal V,r,0.010000000000000002,1.0000000000000002,96.29184420803435
3.0,t=3y,dK_1y,Optimal V,r,0.012500000000000004,1.2500000000000004,93.50790872120535
3.0,t=3y,dK_1y,Optimal V,r,0.015,1.5,97.58064407851963
3.0,t=3y,dK_1y,Optimal V,r,0.0175,1.7500000000000002,110.15609241089842
3.0,t=3y,dK_1y,Optimal V,r,0.020000000000000004,2.0000000000000004,104.85077165916067
3.0,t=3y,dK_1y,Optimal V,r,0.0225,2.25,91.84782928630162
3.0,t=3y,dK_1y,Optimal V,r,0.025,2.5,95.4095910882663
3.0,t=3y,dK_1y,Optimal V,r,0.027500000000000004,2.7500000000000004,88.3282815882959
3.0,t=3y,dK_1y,Optimal V,r,0.03,3.0,82.74540424579595
3.0,t=3y,dK_1y,Optimal V,r,0.0325,3.25,88.01412855961064
3.0,t=3y,dK_1y,Optimal V,r,0.035,3.5000000000000004,76.56110076858515
3.0,t=3y,dK_1y,Optimal V,r,0.037500000000000006,3.7500000000000004,73.74804736810694
3.0,t=3y,dK_1y,Optimal V,r,0.04000000000000001,4.000000000000001,87.1149306778572
3.0,t=3y,dK_1y,Optimal V,r,0.042499999999999996,4.25,90.54463580018749
3.0,t=3y,dK_1y,Optimal V,r,0.045,4.5,90.4960297419945
3.0,t=3y,dK_1y,Optimal V,r,0.0475,4.75,91.01762256007888
3.0,t=3y,dK_1y,Optimal V,r,0.05,5.0,92.72325051960493
3.0,t=3y,dK_1y,Optimal V,r,0.052500000000000005,5.250000000000001,94.50136952106949
3.0,t=3y,dK_1y,Optimal V,r,0.05500000000000001,5.500000000000001,94.63681445805979
3.0,t=3y,dK_1y,Optimal V,r,0.05750000000000001,5.750000000000001,89.94865197554957
3.0,t=3y,dK_1y,Optimal V,r,0.06,6.0,66.55232174477527
3.0,t=3y,dK_1y,Optimal V,r,0.0625,6.25,73.61422296391945
3.0,t=3y,dK_1y,Optimal V,r,0.065,6.5,101.77875449174012
3.0,t=3y,dK_1y,Optimal V,r,0.0675,6.75,94.61804710887547
3.0,t=3y,dK_1y,Optimal V,r,0.07,7.000000000000001,86.0113543782127
3.0,t=3y,dK_1y,Optimal V,r,0.07250000000000001,7.250000000000001,93.860347877436
3.0,t=3y,dK_1y,Optimal V,r,0.075,7.5,97.87205069393842
3.0,t=3y,dK_1y,Optimal V,r,0.0775,7.75,83.876800924986
3.0,t=3y,dK_1y,Optimal V,r,0.08,8.0,64.10443872160532
3.0,t=3y,dK_1y,Optimal V,K,-25.0,-25.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-22.5,-22.5,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-20.0,-20.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-17.5,-17.5,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-15.0,-15.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-12.5,-12.5,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-10.0,-10.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-7.5,-7.5,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-5.0,-5.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,-2.5,-2.5,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,0.0,0.0,70.50185640400566
3.0,t=3y,dK_1y,Optimal V,K,2.5,2.5,70.5693695311037
3.0,t=3y,dK_1y,Optimal V,K,5.0,5.0,69.25065901474505
3.0,t=3y,dK_1y,Optimal V,K,7.5,7.5,104.65835558295142
3.0,t=3y,dK_1y,Optimal V,K,10.0,10.0,122.6745122819728
3.0,t=3y,dK_1y,Optimal V,K,12.5,12.5,88.3134134085362
3.0,t=3y,dK_1y,Optimal V,K,15.0,15.0,77.75618774220858
3.0,t=3y,dK_1y,Optimal V,K,17.5,17.5,75.97177255318731
3.0,t=3y,dK_1y,Optimal V,K,20.0,20.0,75.95893088510378
3.0,t=3y,dK_1y,Optimal V,K,22.5,22.5,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,K,25.0,25.0,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,K,27.5,27.5,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,K,30.0,30.0,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,K,32.5,32.5,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,K,35.0,35.0,75.95886669511552
3.0,t=3y,dK_1y,Optimal V,q,0.0,0.0,-18.435979169212352
3.0,t=3y,dK_1y,Optimal V,q,5.0,5.0,-13.491786182978064
3.0,t=3y,dK_1y,Optimal V,q,10.0,10.0,-9.304503758623857
3.0,t=3y,dK_1y,Optimal V,q,15.0,15.0,-4.775845141091043
3.0,t=3y,dK_1y,Optimal V,q,20.0,20.0,-0.34355899808533324
3.0,t=3y,dK_1y,Optimal V,q,25.0,25.0,4.063579821202422
3.0,t=3y,dK_1y,Optimal V,q,30.0,30.0,8.43515213186317
3.0,t=3y,dK_1y,Optimal V,q,35.0,35.0,13.282265629101149
3.0,t=3y,dK_1y,Optimal V,q,40.0,40.0,18.18371449584106
3.0,t=3y,dK_1y,Optimal V,q,45.0,45.0,22.771567095150782
3.0,t=3y,dK_1y,Optimal V,q,50.0,50.0,27.2015342092186
3.0,t=3y,dK_1y,Optimal V,q,55.0,55.0,31.60896012255149
3.0,t=3y,dK_1y,Optimal V,q,60.0,60.0,36.01387409189724
3.0,t=3y,dK_1y,Optimal V,q,65.0,65.0,40.48162329280866
3.0,t=3y,dK_1y,Optimal V,q,70.0,70.0,47.38066041809385
3.0,t=3y,dK_1y,Optimal V,q,75.0,75.0,52.090615438694456
3.0,t=3y,dK_1y,Optimal V,q,80.0,80.0,57.24275461963316
3.0,t=3y,dK_1y,Optimal V,q,85.0,85.0,62.4940412516453
3.0,t=3y,dK_1y,Optimal V,q,90.0,90.0,66.95089823180412
3.0,t=3y,dK_1y,Optimal V,q,95.0,95.0,71.7537075540242
3.0,t=3y,dK_1y,Optimal V,q,100.0,100.0,77.46348737929961
3.0,t=3y,dK_1y,Optimal V,q,105.0,105.0,83.92224255475087
3.0,t=3y,dK_1y,Optimal V,q,110.0,110.0,94.18035634291002
3.0,t=3y,dK_1y,Optimal V,q,115.0,115.0,98.82310844035152
3.0,t=3y,dK_1y,Optimal V,q,120.0,120.0,105.49590570544433
3.0,t=3y,dK_1y,Optimal V,q,125.0,125.0,110.82010515957127
3.0,t=3y,dK_1y,Optimal V,q,130.0,130.0,119.08448460249399
3.0,t=3y,dK_1y,Optimal V,q,135.0,135.0,123.60355946508139
3.0,t=3y,dK_1y,Optimal V,q,140.0,140.0,133.37192222686934
3.0,t=3y,dK_3y,Passive q,r,-0.03,-3.0,228.8682711984096
3.0,t=3y,dK_3y,Passive q,r,-0.0275,-2.75,261.5937859483152
3.0,t=3y,dK_3y,Passive q,r,-0.024999999999999998,-2.5,289.65504148448565
3.0,t=3y,dK_3y,Passive q,r,-0.0225,-2.25,304.49435032797277
3.0,t=3y,dK_3y,Passive q,r,-0.019999999999999997,-1.9999999999999998,309.271824717861
3.0,t=3y,dK_3y,Passive q,r,-0.017499999999999998,-1.7499999999999998,311.9376874158946
3.0,t=3y,dK_3y,Passive q,r,-0.015,-1.5,312.61122856057153
3.0,t=3y,dK_3y,Passive q,r,-0.012499999999999997,-1.2499999999999998,311.1259520629539
3.0,t=3y,dK_3y,Passive q,r,-0.009999999999999998,-0.9999999999999999,308.12313510894575
3.0,t=3y,dK_3y,Passive q,r,-0.0075,-0.75,303.723584363679
3.0,t=3y,dK_3y,Passive q,r,-0.0049999999999999975,-0.4999999999999998,298.01892009177726
3.0,t=3y,dK_3y,Passive q,r,-0.0024999999999999988,-0.2499999999999999,291.25665931017477
3.0,t=3y,dK_3y,Passive q,r,0.0,0.0,283.72082545848
3.0,t=3y,dK_3y,Passive q,r,0.0025000000000000022,0.2500000000000002,275.5147283480171
3.0,t=3y,dK_3y,Passive q,r,0.0050000000000000044,0.5000000000000004,266.7951734144846
3.0,t=3y,dK_3y,Passive q,r,0.0075,0.75,257.84362374860854
3.0,t=3y,dK_3y,Passive q,r,0.010000000000000002,1.0000000000000002,248.97488936846815
3.0,t=3y,dK_3y,Passive q,r,0.012500000000000004,1.2500000000000004,240.29266010245829
3.0,t=3y,dK_3y,Passive q,r,0.015,1.5,231.83249242773468
3.0,t=3y,dK_3y,Passive q,r,0.0175,1.7500000000000002,223.98357792635431
3.0,t=3y,dK_3y,Passive q,r,0.020000000000000004,2.0000000000000004,217.2693707912623
3.0,t=3y,dK_3y,Passive q,r,0.0225,2.25,211.52996188234775
3.0,t=3y,dK_3y,Passive q,r,0.025,2.5,205.5109749366389
3.0,t=3y,dK_3y,Passive q,r,0.027500000000000004,2.7500000000000004,201.15499577760488
3.0,t=3y,dK_3y,Passive q,r,0.03,3.0,199.28498576280603
3.0,t=3y,dK_3y,Passive q,r,0.0325,3.25,197.6931759812578
3.0,t=3y,dK_3y,Passive q,r,0.035,3.5000000000000004,196.39613070941138
3.0,t=3y,dK_3y,Passive q,r,0.037500000000000006,3.7500000000000004,195.58557879826947
3.0,t=3y,dK_3y,Passive q,r,0.04000000000000001,4.000000000000001,195.09196415999355
3.0,t=3y,dK_3y,Passive q,r,0.042499999999999996,4.25,194.7137267905995
3.0,t=3y,dK_3y,Passive q,r,0.045,4.5,194.42720065727127
3.0,t=3y,dK_3y,Passive q,r,0.0475,4.75,194.23508179395208
3.0,t=3y,dK_3y,Passive q,r,0.05,5.0,194.0958232223585
3.0,t=3y,dK_3y,Passive q,r,0.052500000000000005,5.250000000000001,193.96756854760176
3.0,t=3y,dK_3y,Passive q,r,0.05500000000000001,5.500000000000001,193.82765367783838
3.0,t=3y,dK_3y,Passive q,r,0.05750000000000001,5.750000000000001,193.64537995228426
3.0,t=3y,dK_3y,Passive q,r,0.06,6.0,193.36442654433145
3.0,t=3y,dK_3y,Passive q,r,0.0625,6.25,192.8632541565348
3.0,t=3y,dK_3y,Passive q,r,0.065,6.5,192.0100344263625
3.0,t=3y,dK_3y,Passive q,r,0.0675,6.75,190.35929646981484
3.0,t=3y,dK_3y,Passive q,r,0.07,7.000000000000001,187.94603321502942
3.0,t=3y,dK_3y,Passive q,r,0.07250000000000001,7.250000000000001,184.6004232181749
3.0,t=3y,dK_3y,Passive q,r,0.075,7.5,175.26392614103793
3.0,t=3y,dK_3y,Passive q,r,0.0775,7.75,157.86757517708833
3.0,t=3y,dK_3y,Passive q,r,0.08,8.0,137.63266056742268
3.0,t=3y,dK_3y,Passive q,K,-25.0,-25.0,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-22.5,-22.5,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-20.0,-20.0,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-17.5,-17.5,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-15.0,-15.0,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-12.5,-12.5,193.9698364546614
3.0,t=3y,dK_3y,Passive q,K,-10.0,-10.0,193.96983645466509
3.0,t=3y,dK_3y,Passive q,K,-7.5,-7.5,193.969836455006
3.0,t=3y,dK_3y,Passive q,K,-5.0,-5.0,193.96983647281903
3.0,t=3y,dK_3y,Passive q,K,-2.5,-2.5,193.96983710398845
3.0,t=3y,dK_3y,Passive q,K,0.0,0.0,193.96985352644143
3.0,t=3y,dK_3y,Passive q,K,2.5,2.5,193.97018842791627
3.0,t=3y,dK_3y,Passive q,K,5.0,5.0,193.97601950572562
3.0,t=3y,dK_3y,Passive q,K,7.5,7.5,194.0865331603187
3.0,t=3y,dK_3y,Passive q,K,10.0,10.0,258.4614462425836
3.0,t=3y,dK_3y,Passive q,K,12.5,12.5,207.88996196099208
3.0,t=3y,dK_3y,Passive q,K,15.0,15.0,196.8884348227967
3.0,t=3y,dK_3y,Passive q,K,17.5,17.5,194.51017489241482
3.0,t=3y,dK_3y,Passive q,K,20.0,20.0,194.05426165877302
3.0,t=3y,dK_3y,Passive q,K,22.5,22.5,193.9805184353156
3.0,t=3y,dK_3y,Passive q,K,25.0,25.0,193.97087565522767
